ACCESSION_NUMBER,FILING_DATE,PERIOD_OF_REPORT,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,GICS_SECTOR,GICS_SUB_INDUSTRY,OWNER_CIK,OWNER_NAME,OWNER_RELATIONSHIP,SECURITY_TITLE,TRANS_DATE,TRANS_SHARES,TRANS_PRICEPERSHARE,DIRECT_INDIRECT_OWNERSHIP,SHARES_OWNED_FOLLOWING_TRANSACTION,6 Month Price,1 Year Price,18 Month Price,Market Cap
0001086222-23-000128,3/10/2023,3/9/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-10 00:00:00+00:00,339,73.64,D,72537,104.68000030517578,111,95.06999969482422,14124343296
0001086222-23-000128,3/10/2023,3/9/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-10 00:00:00+00:00,1,72.65,D,72538,104.68000030517578,111,95.06999969482422,14124343296
0001086222-23-000128,3/10/2023,3/9/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-09 00:00:00+00:00,336,74.44,D,72198,104.68000030517578,111,96.54000091552734,14124343296
0001127602-23-009678,3/9/2023,9/8/2022,93556,"STANLEY BLACK & DECKER, INC.",SWK,Industrials,Industrial Machinery & Supplies & Components,1115715,MANNING ROBERT J,Director,Common Stock,2022-09-08 00:00:00+00:00,30000,85.5,I,30000,78.87361145019531,88.27294158935547,88.73040008544922,13839256576
0001209191-23-017557,3/9/2023,3/7/2023,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1291809,Singer Robert S,Director,Common Stock,2023-03-07 00:00:00+00:00,1000,34.7,D,28001,32.124839782714844,28.636417388916016,36.63410568237305,44288094208
0000091142-23-000041,3/9/2023,3/6/2023,91142,SMITH A O CORP,AOS,Industrials,Building Products,1503349,Larsen Michael M,Director,Common Stock,2023-03-06 00:00:00+00:00,4000,66.89,D,11425,70.46253967285156,82.68394470214844,77.51126861572266,10744139776
0001127602-23-009475,3/8/2023,3/7/2023,1274494,"FIRST SOLAR, INC.",FSLR,Information Technology,Semiconductors,1933103,Wright Norman L.,Director,Common Stock,2023-03-07 00:00:00+00:00,465,214.87,D,1624,182.08999633789062,158.4199981689453,208.64999389648438,21333448704
0001086222-23-000106,3/8/2023,3/6/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-08 00:00:00+00:00,334,74.89,D,71862,104.06999969482422,112.83000183105469,96.54000091552734,14124343296
0001086222-23-000106,3/8/2023,3/6/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-07 00:00:00+00:00,333,75.28,D,64942,103.80000305175781,110.16000366210938,96.54000091552734,14124343296
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-03 00:00:00+00:00,1409522,60.95,I,196213603,63.45116424560547,60.65607452392578,56.73976135253906,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-03 00:00:00+00:00,1409522,60.95,I,196213603,63.45116424560547,60.65607452392578,56.73976135253906,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-03 00:00:00+00:00,501135,61.47,I,196714738,63.45116424560547,60.65607452392578,56.73976135253906,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-03 00:00:00+00:00,501135,61.47,I,196714738,63.45116424560547,60.65607452392578,56.73976135253906,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-06 00:00:00+00:00,109504,61.9,I,198392755,65.03326416015625,59.88502502441406,53.513423919677734,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-06 00:00:00+00:00,109504,61.9,I,198392755,65.03326416015625,59.88502502441406,53.513423919677734,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-07 00:00:00+00:00,1719999,61,I,200112754,64.43383026123047,60.38916778564453,51.810630798339844,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-07 00:00:00+00:00,1719999,61,I,200112754,64.43383026123047,60.38916778564453,51.810630798339844,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-07 00:00:00+00:00,40687,61.56,I,200153441,64.43383026123047,60.38916778564453,51.810630798339844,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-07 00:00:00+00:00,40687,61.56,I,200153441,64.43383026123047,60.38916778564453,51.810630798339844,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-03 00:00:00+00:00,452431,59.85,I,194804081,63.45116424560547,60.65607452392578,56.73976135253906,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-03 00:00:00+00:00,452431,59.85,I,194804081,63.45116424560547,60.65607452392578,56.73976135253906,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1067983,BERKSHIRE HATHAWAY INC,TenPercentOwner,Common Stock,2023-03-06 00:00:00+00:00,1568513,61.53,I,198283251,65.03326416015625,59.88502502441406,53.513423919677734,47461388288
0000899243-23-007400,3/7/2023,3/3/2023,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,315090,BUFFETT WARREN E,TenPercentOwner,Common Stock,2023-03-06 00:00:00+00:00,1568513,61.53,I,198283251,65.03326416015625,59.88502502441406,53.513423919677734,47461388288
0001209191-23-016903,3/7/2023,3/3/2023,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1951569,Johnson Roger Frederick,Officer,Common Stock,2023-03-03 00:00:00+00:00,23000,34.55,D,62830,32.46350098,28.714872360229492,36.38563919067383,44288094208
0000006281-23-000053,3/7/2023,8/26/2021,6281,ANALOG DEVICES INC,ADI,Information Technology,Semiconductors,1224105,SICCHITANO KENTON J,Director,Comm Stock - $.16-2/3 value,2022-10-10 00:00:00+00:00,1,139.12,D,27677,182.2172852,170.3479004,202.51480102539062,1.08218E+11
0000006281-23-000053,3/7/2023,8/26/2021,6281,ANALOG DEVICES INC,ADI,Information Technology,Semiconductors,1224105,SICCHITANO KENTON J,Director,Comm Stock - $.16-2/3 value,2022-01-20 00:00:00+00:00,2,163.98,D,27676,155.0103302001953,158.07772827148438,191.52215576171875,1.08218E+11
0000006281-23-000053,3/7/2023,8/26/2021,6281,ANALOG DEVICES INC,ADI,Information Technology,Semiconductors,1224105,SICCHITANO KENTON J,Director,Comm Stock - $.16-2/3 value,2021-11-16 00:00:00+00:00,2,187.6,D,27676,151.7021484,159.34518432617188,179.49139404296875,1.08218E+11
0001047862-23-000089,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1935890,Shannon Nancy,Officer,Common Stock,2023-02-28 00:00:00+00:00,9.95,89.35,D,235.93,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000088,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1682978,Sanchez Robert,Officer,Common Stock,2023-02-28 00:00:00+00:00,25.87,89.35,D,12746.18,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000087,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1423302,Nadkarni Gurudatta D,Officer,Common Stock,2023-02-28 00:00:00+00:00,23.27,89.35,D,9250.05,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000086,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1795103,Nachmias Stuart,Officer,Common Stock,2023-02-28 00:00:00+00:00,7.46,89.35,D,3228.23,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000085,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1837203,Miller Joseph,Officer,Common Stock,2023-02-28 00:00:00+00:00,2.49,89.35,D,1093.17,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000084,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1836542,Ketschke Matthew,Officer,Common Stock,2023-02-28 00:00:00+00:00,1.24,89.35,D,2928.43,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000083,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1286156,HOGLUND ROBERT N,Officer,Common Stock,2023-02-28 00:00:00+00:00,25.91,89.35,D,44100.08,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000082,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1796197,Donnley Deneen L,Officer,Common Stock,2023-02-28 00:00:00+00:00,25.89,89.35,D,7850.38,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001047862-23-000081,3/6/2023,2/28/2023,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1592315,Cawley Timothy,"Director,Officer",Common Stock,2023-02-28 00:00:00+00:00,25.92,89.35,D,19286.76,86.02304077148438,84.70699310302734,98.73818969726562,35188596736
0001209191-23-016355,3/6/2023,3/2/2023,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1808355,Priyadarshi Sudhanshu Shekhar,Officer,Common Stock,2023-03-02 00:00:00+00:00,38000,34.36,D,68000,32.46350098,28.714872360229492,36.38563919067383,44288094208
0001209191-23-016355,3/6/2023,3/2/2023,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1808355,Priyadarshi Sudhanshu Shekhar,Officer,Common Stock,2023-03-03 00:00:00+00:00,12000,34.47,D,80000,32.46350098,28.714872360229492,36.38563919067383,44288094208
0001086222-23-000102,3/6/2023,3/6/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-06 00:00:00+00:00,329,75.99,D,64609,104.55000305175781,109.37999725341797,99.12000274658203,14124343296
0001086222-23-000092,3/3/2023,3/1/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-01 00:00:00+00:00,346,72.43,D,49595,105.08999633789062,110.91999816894531,101.83999633789062,14124343296
0001086222-23-000092,3/3/2023,3/1/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-03 00:00:00+00:00,338,74.17,D,57456,105.3499984741211,110.23999786376953,101.83999633789062,14124343296
0001086222-23-000092,3/3/2023,3/1/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-03-02 00:00:00+00:00,343,73.08,D,57118,105.3499984741211,110.23999786376953,101.83999633789062,14124343296
0001209191-23-015805,3/3/2023,3/2/2023,1286681,DOMINOS PIZZA INC,DPZ,Consumer Discretionary,Restaurants,1622458,WEINER RUSSELL J,"Director,Officer","Common Stock, $0.01 par value",2023-03-02 00:00:00+00:00,1901,302.89,I,1901,384.9333190917969,442.8109130859375,412.6688537597656,16443793408
0001209191-23-015805,3/3/2023,3/2/2023,1286681,DOMINOS PIZZA INC,DPZ,Consumer Discretionary,Restaurants,1622458,WEINER RUSSELL J,"Director,Officer","Common Stock, $0.01 par value",2023-03-02 00:00:00+00:00,1432,304.5,I,3333,384.9333190917969,442.8109130859375,412.6688537597656,16443793408
0001209191-23-015599,3/3/2023,3/1/2023,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1885848,Shoemaker Anthony,Officer,Common Stock,2023-03-02 00:00:00+00:00,3500,34.34,D,57000,32.46350098,28.714872360229492,36.38563919067383,44288094208
0001209191-23-014881,3/2/2023,5/2/2022,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1721646,Whitmore Justin,Officer,Common Stock,2022-05-02 00:00:00+00:00,64,37.52,D,98040,35.969573974609375,31.311264038085938,29.67502784729004,44288094208
0001306830-23-000032,3/2/2023,2/28/2023,1306830,Celanese Corp,CE,Materials,Specialty Chemicals,1800013,Murray Mark Christopher,Officer,Common Stock,2023-02-28 00:00:00+00:00,1200,117.15,D,10589,115.20271301269531,147.34298706054688,130.267334,8002731520
0001062993-23-005566,3/2/2023,3/1/2023,753308,NEXTERA ENERGY INC,NEE,Utilities,Multi-Utilities,1210484,HACHIGIAN KIRK S,Director,Common Stock,2023-03-01 00:00:00+00:00,5000,70,I,10000,64.38593292236328,54.119239807128906,79.97402954101562,1.61777E+11
0001062993-23-005566,3/2/2023,3/1/2023,753308,NEXTERA ENERGY INC,NEE,Utilities,Multi-Utilities,1210484,HACHIGIAN KIRK S,Director,Common Stock,2023-03-01 00:00:00+00:00,5000,70,I,10000,64.38593292236328,54.119239807128906,79.97402954101562,1.61777E+11
0001209191-23-014262,3/1/2023,2/27/2023,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1808355,Priyadarshi Sudhanshu Shekhar,Officer,Common Stock,2023-02-27 00:00:00+00:00,20000,35.59,D,30000,32.202247619628906,28.930625915527344,35.90858078,44288094208
0001062993-23-005313,3/1/2023,2/27/2023,65984,ENTERGY CORP /DE/,ETR,Utilities,Electric Utilities,1966441,MINOR ANASTASIA,Other,Common Stock,2023-02-27 00:00:00+00:00,2500,107.5,D,4462,90.02707672,97.15274810791016,118.53907012939453,33533446144
0001127602-23-007713,3/1/2023,2/28/2023,1000697,WATERS CORP /DE/,WAT,Health Care,Life Sciences Tools & Services,1474107,VERGNANO MARK P,Director,Common Stock,2023-02-28 00:00:00+00:00,3185,313.32,D,3557,273.3699951171875,332.6499938964844,336.7699890136719,22953050112
0001086222-23-000080,2/28/2023,2/27/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-02-27 00:00:00+00:00,342,73.22,D,48909,102.81999969482422,108.06999969482422,100.98999786376953,14124343296
0001086222-23-000080,2/28/2023,2/27/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-02-28 00:00:00+00:00,340,73.72,D,49249,102.81999969482422,107.76000213623047,101.30999755859375,14124343296
0001136893-23-000030,2/28/2023,2/22/2023,1136893,"Fidelity National Information Services, Inc.",FIS,Financials,Transaction & Payment Processing Services,1227965,STIEFLER JEFFREY E,Director,Common Stock,2023-02-22 00:00:00+00:00,2243,66.88,D,3343,53.89916229248047,62.555179595947266,78.86389923095703,46056202240
0001086222-23-000074,2/24/2023,2/24/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-02-24 00:00:00+00:00,337,74.27,D,48567,102.44000244140625,108.16999816894531,101.83000183105469,14124343296
0001127602-23-007069,2/24/2023,2/23/2023,50863,INTEL CORP,INTC,Information Technology,Semiconductors,1316331,GELSINGER PATRICK P,"Director,Officer",Common Stock,2023-02-23 00:00:00+00:00,9700,25.68,I,18700,32.34896469116211,42.53630065917969,20.100000381469727,1.03728E+11
0001127602-23-007053,2/24/2023,2/23/2023,1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",CRL,Health Care,Life Sciences Tools & Services,1198092,WALLMAN RICHARD F,Director,Common Stock,2023-02-23 00:00:00+00:00,1750,220.73,D,21864,200.22000122070312,246.89999389648438,201.3300018310547,10206264320
0001209191-23-012313,2/23/2023,2/21/2023,1060391,"REPUBLIC SERVICES, INC.",RSG,Industrials,Environmental & Facilities Services,1613343,Kirk Jennifer M,Director,Common Stock,2023-02-21 00:00:00+00:00,1000,129.6,D,4449,144.0416259765625,178.49319458007812,204.7084197998047,68361080832
0001209191-23-012311,2/23/2023,2/21/2023,1060391,"REPUBLIC SERVICES, INC.",RSG,Industrials,Environmental & Facilities Services,1819603,Duffy Michael A,Director,Common Stock,2023-02-21 00:00:00+00:00,385,130.56,D,385,144.0416259765625,178.49319458007812,204.7084197998047,68361080832
0001086222-23-000059,2/23/2023,2/21/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-02-22 00:00:00+00:00,326,76.77,D,47904,100.58999633789062,107.16000366210938,102.11000061035156,14124343296
0001086222-23-000059,2/23/2023,2/21/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-02-23 00:00:00+00:00,326,76.82,D,48230,101.2300033569336,106.94999694824219,101.58000183105469,14124343296
0001209191-23-012206,2/23/2023,2/21/2023,36270,M&T BANK CORP,MTB,Financials,Regional Banks,1714871,Ledgett Richard H. Jr.,Director,Common Stock,2023-02-21 00:00:00+00:00,390.03,156.4,I,390.03,121.85057830810547,133.81243896484375,160.9872589111328,36635373568
0001127602-23-006776,2/23/2023,2/22/2023,1090012,DEVON ENERGY CORP/DE,DVN,Energy,Oil & Gas Exploration & Production,1413122,Muncrief Richard E,"Director,Officer",Common Stock,2023-02-22 00:00:00+00:00,5000,53,D,1978977,47.46863937,42.889469146728516,43.357879638671875,24929353728
0001209191-23-012122,2/23/2023,2/22/2023,1163165,CONOCOPHILLIPS,COP,Energy,Oil & Gas Exploration & Production,1018198,WALKER R A,Director,Common Stock,2023-02-22 00:00:00+00:00,1200,103,I,6900,112.87826538085938,110.57830810546875,108.85929107666016,1.40144E+11
0001209191-23-012122,2/23/2023,2/22/2023,1163165,CONOCOPHILLIPS,COP,Energy,Oil & Gas Exploration & Production,1018198,WALKER R A,Director,Common Stock,2023-02-22 00:00:00+00:00,4800,103,D,27600,112.87826538085938,110.57830810546875,108.85929107666016,1.40144E+11
0001062993-23-004379,2/22/2023,2/21/2023,753308,NEXTERA ENERGY INC,NEE,Utilities,Multi-Utilities,1427404,Pimentel Armando Jr,Other,Common Stock,2023-02-21 00:00:00+00:00,13200,75.44,D,129230,64.92887878417969,55.00819396972656,77.94935607910156,1.61777E+11
0001086222-23-000043,2/21/2023,2/21/2023,1086222,AKAMAI TECHNOLOGIES INC,AKAM,Information Technology,Internet Services & Infrastructure,1106232,LEIGHTON F THOMSON,"Director,Officer",Common Stock,2023-02-21 00:00:00+00:00,325,76.99,D,12431,100.9000015258789,108.36000061035156,101.69999694824219,14124343296
0001136893-23-000024,2/21/2023,2/21/2023,1136893,"Fidelity National Information Services, Inc.",FIS,Financials,Transaction & Payment Processing Services,1672787,Ferris Stephanie,Officer,Common Stock,2023-02-21 00:00:00+00:00,2240,66.71,D,80296.32,53.61844253540039,62.07209014892578,78.17691040039062,46056202240
0001062993-23-004144,2/21/2023,4/22/2022,753308,NEXTERA ENERGY INC,NEE,Utilities,Multi-Utilities,1867736,Coffey Robert,Officer,Common Stock,2022-04-22 00:00:00+00:00,50,73.91,I,50,67.36862946,75.12939453,50.08222579956055,1.61777E+11
